ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,Family Name,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Water Consumption (litres),Star Rating (old),Star Image Large,Star Image Small
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Esatto,14,320,Dual,China,True,600.0,845.0,IEC,EDWI6CS,EDW****,AS/NZS 2007.1:2005,3.08014988812004,3.0,0.0,0.26,Normal,163.22,"Australia,Fiji,New Zealand",0.24,83721,Approved,13.6,Freestanding,False,598.0,2019-09-11,,Single product class,Available,http://www.midea.com/,,13.6,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Residentia,14,320,Dual,China,True,550.0,815.0,IEC,DWI6CS,,AS/NZS 2007.1:2005,3.08014988812004,3.0,0.0,0.26,Normal,163.22,"Australia,Fiji,New Zealand",0.24,83724,Approved,13.6,Built-in,False,598.0,2019-09-11,,Single product class,Available,http://www.midea.com/,,13.6,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Residentia,10,224,Single,China,False,600.0,845.0,IEC,DW4CS,,AS/NZS 2007.1:2005,3.13679167824531,3.0,0.60603,0.32,Normal,129.01,"Australia,Fiji,New Zealand",0.2,83727,Approved,12.2,Freestanding,False,448.0,2019-09-11,,Single product class,Available,http://www.midea.com/,,12.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,10,197,Single,Germany,False,,,IEC,SPS60M08AU,,AS/NZS 2007.1:2005,3.49690198400067,3.0,0.0,0.127,Eco 45,128.0,"Australia,New Zealand",0.127,83747,Archived,10.89,Freestanding,True,,2019-09-03,,Single product class,Unavailable,,http://www.bosch-home.com.au/,10.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,NEFF,13,388,Single,Germany,True,,,IEC,S52N69X5EU,,AS/NZS 2007.1:2005,2.33215140794351,2.0,0.0,3.259,Eco 50,200.0,"Australia,Fiji",0.149,83841,Approved,6.33,Built-in,True,,2019-09-02,,Single product class,Available,,,6.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,13,268,Single,"Turkey,Germany",False,,,IEC,SMS40E08AU,,AS/NZS 2007.1:2005,3.36956198415706,3.0,0.127,0.127,Eco 45,135.0,"Australia,New Zealand",0.127,83864,Archived,13.47,Built-in,False,,2019-09-08,,Single product class,Unavailable,,http://www.bosch-home.com.au/,13.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
AS/NZS 2007.2:2005 (Legacy),Aspira,12,382,Single,China,False,600.0,850.0,IEC,DW12-TFE4**,DW12-TFE4**,AS/NZS 2007.1:2005,2.15143230290901,2.0,0.0,0.57,Normal,116.38,"Fiji,New Zealand",0.57,83931,Approved,11.6,Freestanding,False,600.0,2114-09-09,,Single product class,Unavailable,http://www.haier.com/,,11.6,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
AS/NZS 2007.2:2005 (Legacy),Aspira,12,382,Single,China,False,600.0,850.0,IEC,DW12-TFE4SS,DW12-TFE4**,AS/NZS 2007.1:2005,2.15143230290901,2.0,0.0,0.57,Normal,116.38,"Fiji,New Zealand",0.57,83931,Approved,11.6,Freestanding,False,600.0,2114-09-09,,Single product class,Unavailable,http://www.haier.com/,,11.6,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
AS/NZS 2007.2:2005 (Legacy),Aspira,12,382,Single,China,False,600.0,850.0,IEC,DW12-TFE4WH,DW12-TFE4**,AS/NZS 2007.1:2005,2.15143230290901,2.0,0.0,0.57,Normal,116.38,"Fiji,New Zealand",0.57,83931,Approved,11.6,Freestanding,False,600.0,2114-09-09,,Single product class,Unavailable,http://www.haier.com/,,11.6,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Inalto,12,278,Dual,China,True,580.0,850.0,IEC,IDW6**,IDW6**,AS/NZS 2007.1:2005,3.04243824632209,3.0,0.0,1.75,Normal,139.16,"Australia,Fiji,New Zealand",0.88,83934,Approved,11.7,Freestanding,False,600.0,2019-09-11,,Single product class,Available,http://www.midea.com/,http://www.inalto.com.au/,11.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Inalto,12,278,Dual,China,True,580.0,850.0,IEC,IDW6S,IDW6**,AS/NZS 2007.1:2005,3.04243824632209,3.0,0.0,1.75,Normal,139.16,"Australia,Fiji,New Zealand",0.88,83934,Approved,11.7,Freestanding,False,600.0,2019-09-11,,Single product class,Available,http://www.midea.com/,http://www.inalto.com.au/,11.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Inalto,12,278,Dual,China,True,580.0,850.0,IEC,IDW6SL,IDW6**,AS/NZS 2007.1:2005,3.04243824632209,3.0,0.0,1.75,Normal,139.16,"Australia,Fiji,New Zealand",0.88,83934,Approved,11.7,Freestanding,False,600.0,2019-09-11,,Single product class,Available,http://www.midea.com/,http://www.inalto.com.au/,11.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Inalto,12,278,Dual,China,True,580.0,850.0,IEC,IDW6W,IDW6**,AS/NZS 2007.1:2005,3.04243824632209,3.0,0.0,1.75,Normal,139.16,"Australia,Fiji,New Zealand",0.88,83934,Approved,11.7,Freestanding,False,600.0,2019-09-11,,Single product class,Available,http://www.midea.com/,http://www.inalto.com.au/,11.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,NEFF,13,349,Single,Germany,True,,,IEC,GV640_13_NF,GV640_13_NF,AS/NZS 2007.1:2005,2.62915409686534,2.5,9e-05,0.153898,Eco 50,195.0,"Australia,New Zealand",0.152128,84421,Archived,10.033,Built-in,True,,2019-09-23,,Single product class,Available,,,10.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,NEFF,13,349,Single,Germany,True,,,IEC,S21N53N7EU,GV640_13_NF,AS/NZS 2007.1:2005,2.62915409686534,2.5,9e-05,0.153898,Eco 50,195.0,"Australia,New Zealand",0.152128,84421,Archived,10.033,Built-in,True,,2019-09-23,,Single product class,Available,,,10.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,NEFF,13,349,Single,Germany,True,,,IEC,S41N53N4EU,GV640_13_NF,AS/NZS 2007.1:2005,2.62915409686534,2.5,9e-05,0.153898,Eco 50,195.0,"Australia,New Zealand",0.152128,84421,Archived,10.033,Built-in,True,,2019-09-23,,Single product class,Available,,,10.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,NEFF,13,349,Single,Germany,True,,,IEC,S51N53X4EU,GV640_13_NF,AS/NZS 2007.1:2005,2.62915409686534,2.5,9e-05,0.153898,Eco 50,195.0,"Australia,New Zealand",0.152128,84421,Archived,10.033,Built-in,True,,2019-09-23,,Single product class,Available,,,10.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,268,Single,"Turkey,Germany",True,,,IEC,"GV640B03,5-14","GV640B03,5-14",AS/NZS 2007.1:2005,3.57733652344864,3.5,0.0,0.124,Eco 45,134.0,"Australia,New Zealand",0.124,84691,Archived,13.47,Built-in,False,,2019-09-29,,Single product class,Unavailable,,http://www.bosch-home.com.au/,13.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,268,Single,"Turkey,Germany",True,,,IEC,SMU50D05AU,"GV640B03,5-14",AS/NZS 2007.1:2005,3.57733652344864,3.5,0.0,0.124,Eco 45,134.0,"Australia,New Zealand",0.124,84691,Archived,13.47,Built-in,False,,2019-09-29,,Single product class,Unavailable,,http://www.bosch-home.com.au/,13.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,268,Single,"Turkey,Germany",True,,,IEC,SMU50L05AU,"GV640B03,5-14",AS/NZS 2007.1:2005,3.57733652344864,3.5,0.0,0.124,Eco 45,134.0,"Australia,New Zealand",0.124,84691,Archived,13.47,Built-in,False,,2019-09-29,,Single product class,Unavailable,,http://www.bosch-home.com.au/,13.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Lemair,6,191,Single,China,True,500.0,438.0,IEC,LBDW6,,AS/NZS 2007.1:2005,2.15143230290901,2.0,0.0,2.25,Normal,107.55,Australia,1.89,84875,Approved,8.7,Freestanding,False,550.0,2019-10-08,,Single product class,Available,http://www.hapl.com.au,,8.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,324,Single,"Czechia,Germany",True,600.0,845.0,IEC,G 4222,G 42xx,AS/NZS 2007.1:2005,3.04532120107694,3.0,0.0,0.78,Eco,142.0,"Australia,New Zealand",0.1,85117,Approved,13.97,Built-in,True,598.0,2019-11-06,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,14.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,324,Single,"Czechia,Germany",True,600.0,845.0,IEC,G 4222 i,G 42xx,AS/NZS 2007.1:2005,3.04532120107694,3.0,0.0,0.78,Eco,142.0,"Australia,New Zealand",0.1,85117,Approved,13.97,Built-in,True,598.0,2019-11-06,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,14.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,324,Single,"Czechia,Germany",True,600.0,845.0,IEC,G 4222 U,G 42xx,AS/NZS 2007.1:2005,3.04532120107694,3.0,0.0,0.78,Eco,142.0,"Australia,New Zealand",0.1,85117,Approved,13.97,Built-in,True,598.0,2019-11-06,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,14.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,324,Single,"Czechia,Germany",True,600.0,845.0,IEC,G 4292 Vi,G 42xx,AS/NZS 2007.1:2005,3.04532120107694,3.0,0.0,0.78,Eco,142.0,"Australia,New Zealand",0.1,85117,Approved,13.97,Built-in,True,598.0,2019-11-06,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,14.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,324,Single,"Czechia,Germany",True,600.0,845.0,IEC,G 42xx,G 42xx,AS/NZS 2007.1:2005,3.04532120107694,3.0,0.0,0.78,Eco,142.0,"Australia,New Zealand",0.1,85117,Approved,13.97,Built-in,True,598.0,2019-11-06,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,14.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,274,Single,"Czechia,Germany",True,570.0,805.0,IEC,G 4920 SC,G 49xx SC,AS/NZS 2007.1:2005,3.51526004105627,3.5,0.0,1.58,Eco,161.0,"Australia,New Zealand",0.08,85120,Approved,11.33,Built-in,True,598.0,2019-11-13,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,11.3,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,274,Single,"Czechia,Germany",True,570.0,805.0,IEC,G 4920 SCi,G 49xx SC,AS/NZS 2007.1:2005,3.51526004105627,3.5,0.0,1.58,Eco,161.0,"Australia,New Zealand",0.08,85120,Approved,11.33,Built-in,True,598.0,2019-11-13,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,11.3,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,274,Single,"Czechia,Germany",True,570.0,805.0,IEC,G 4920 SCU,G 49xx SC,AS/NZS 2007.1:2005,3.51526004105627,3.5,0.0,1.58,Eco,161.0,"Australia,New Zealand",0.08,85120,Approved,11.33,Built-in,True,598.0,2019-11-13,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,11.3,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,274,Single,"Czechia,Germany",True,570.0,805.0,IEC,G 4960 SCVi,G 49xx SC,AS/NZS 2007.1:2005,3.51526004105627,3.5,0.0,1.58,Eco,161.0,"Australia,New Zealand",0.08,85120,Approved,11.33,Built-in,True,598.0,2019-11-13,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,11.3,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,274,Single,"Czechia,Germany",True,570.0,805.0,IEC,G 49xx SC,G 49xx SC,AS/NZS 2007.1:2005,3.51526004105627,3.5,0.0,1.58,Eco,161.0,"Australia,New Zealand",0.08,85120,Approved,11.33,Built-in,True,598.0,2019-11-13,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,11.3,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
AS/NZS 2007.2:2005 (Legacy),BAUMATIC,14,320,Single,China,False,,,IEC,BDW603,,AS/NZS 2007.1:2005,3.08014988812004,3.0,0.0,0.26,Normal,165.0,New Zealand,,85356,Approved,13.0,Freestanding,False,,2115-04-29,,Single product class,Available,http://www.applico.co.nz/,http://www.applico.co.nz,14.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
